"","year","from","to","points","contig","comlang_off","colony","dist","rank","from_number","to_number"
"7971",1988,"Finland","Switzerland",5,0,0,0,1859.36,6,12,10
"7972",1988,"Finland","The Netherlands",0,0,0,0,1505.523,11,12,11
"7973",1988,"Finland","Turkey",0,0,0,0,2143.137,11,12,15
"7974",1988,"Finland","United Kingdom",10,0,0,0,1826.928,2,12,2
"7976",1988,"France","Austria",0,0,0,0,1035.144,11,3,16
"7977",1988,"France","Belgium",5,1,1,0,262.3845,6,3,8
"7978",1988,"France","Croatia",0,0,0,0,1081.762,11,3,22
"7979",1988,"France","Cyprus",0,0,0,0,2954.551,11,3,18
"7980",1988,"France","Denmark",12,0,0,0,1027.609,1,3,17
"7981",1988,"France","Estonia",0,0,0,0,1859.091,11,3,24
"7982",1988,"France","Finland",0,0,0,0,1911.138,11,3,12
"7983",1988,"France","France",-1,0,0,0,278.1876,-1,3,3
"7984",1988,"France","Germany",0,1,0,0,439.8984,11,3,4
"7985",1988,"France","Greece",7,0,0,0,2098.726,4,3,14
"7986",1988,"France","Iceland",2,0,0,0,2234.723,9,3,19
"7987",1988,"France","Ireland",4,0,0,0,778.2031,7,3,7
"7988",1988,"France","Israel",10,0,0,0,3281.899,2,3,13
"7989",1988,"France","Italy",8,1,0,0,1109.901,3,3,21
"7990",1988,"France","Malta",0,0,0,0,1752.693,11,3,20
"7991",1988,"France","Norway",0,0,0,0,1342.89,11,3,5
"7992",1988,"France","Portugal",0,0,0,0,1452.86,11,3,9
"7993",1988,"France","Slovenia",0,0,0,0,965.7366,11,3,23
"7994",1988,"France","Spain",0,1,0,0,1054.656,11,3,1
"7995",1988,"France","Sweden",0,0,0,0,1545.797,11,3,6
"7996",1988,"France","Switzerland",1,1,1,0,436.0778,10,3,10
"7997",1988,"France","The Netherlands",0,0,0,0,427.9169,11,3,11
"7998",1988,"France","Turkey",6,0,0,0,2255.81,5,3,15
"7999",1988,"France","United Kingdom",0,0,0,0,342.9475,11,3,2
"8001",1988,"Germany","Austria",0,1,1,0,763.7314,11,4,16
"8002",1988,"Germany","Belgium",0,1,1,0,196.8761,11,4,8
"8003",1988,"Germany","Croatia",0,0,0,0,912.2662,11,4,22
"8004",1988,"Germany","Cyprus",0,0,0,0,2776.08,11,4,18
"8005",1988,"Germany","Denmark",4,1,0,0,595.8536,7,4,17
"8006",1988,"Germany","Estonia",0,0,0,0,1421.076,11,4,24
"8007",1988,"Germany","Finland",0,0,0,0,1474.956,11,4,12
"8008",1988,"Germany","France",3,1,0,0,439.8984,8,4,3
"8009",1988,"Germany","Germany",-1,0,0,0,224.8358,-1,4,4
"8010",1988,"Germany","Greece",0,0,0,0,1990.582,11,4,14
"8011",1988,"Germany","Iceland",0,0,0,0,2189.024,11,4,19
"8012",1988,"Germany","Ireland",7,0,0,0,920.8693,4,4,7
"8013",1988,"Germany","Israel",5,0,0,0,3122.905,6,4,13
"8014",1988,"Germany","Italy",2,0,0,0,1146.023,9,4,21
"8015",1988,"Germany","Malta",0,0,0,0,1833.687,11,4,20
"8016",1988,"Germany","Norway",1,0,0,0,969.2816,10,4,5
"8017",1988,"Germany","Portugal",0,0,0,0,1892.032,11,4,9
"8018",1988,"Germany","Slovenia",0,0,0,0,814.8665,11,4,23
"8019",1988,"Germany","Spain",0,0,0,0,1479.332,11,4,1
"8020",1988,"Germany","Sweden",0,0,0,0,1118.929,11,4,6
"8021",1988,"Germany","Switzerland",12,1,1,0,503.8007,1,4,10
"8022",1988,"Germany","The Netherlands",6,1,0,0,173.5239,5,4,11
"8023",1988,"Germany","Turkey",8,0,0,0,2038.332,3,4,15
"8024",1988,"Germany","United Kingdom",10,0,0,0,495.3633,2,4,2
"8026",1988,"Greece","Austria",0,0,0,0,1283.6,11,14,16
"8027",1988,"Greece","Belgium",0,0,0,0,2089.225,11,14,8
"8028",1988,"Greece","Croatia",0,0,0,0,1079.422,11,14,22
"8029",1988,"Greece","Cyprus",0,0,1,1,915.6595,11,14,18
"8030",1988,"Greece","Denmark",0,0,0,0,2135.535,11,14,17
"8031",1988,"Greece","Estonia",0,0,0,0,2384.76,11,14,24
"8032",1988,"Greece","Finland",0,0,0,0,2465.045,11,14,12
"8033",1988,"Greece","France",5,0,0,0,2098.726,6,14,3
"8034",1988,"Greece","Germany",0,0,0,0,1990.582,11,14,4
"8035",1988,"Greece","Greece",-1,0,0,0,136.4572,-1,14,14
"8036",1988,"Greece","Iceland",0,0,0,0,4166.699,11,14,19
"8037",1988,"Greece","Ireland",0,0,0,0,2855.222,11,14,7
"8038",1988,"Greece","Israel",3,0,0,0,1200.514,8,14,13
"8039",1988,"Greece","Italy",0,0,0,0,1050.411,11,14,21
"8040",1988,"Greece","Malta",0,0,0,0,850.6025,11,14,20
"8041",1988,"Greece","Norway",7,0,0,0,2606.405,4,14,5
"8042",1988,"Greece","Portugal",1,0,0,0,2853.773,10,14,9
"8043",1988,"Greece","Slovenia",0,0,0,0,1176.784,11,14,23
"8044",1988,"Greece","Spain",8,0,0,0,2372.903,3,14,1
"8045",1988,"Greece","Sweden",0,0,0,0,2408.377,11,14,6
"8046",1988,"Greece","Switzerland",10,0,0,0,1662.651,2,14,10
"8047",1988,"Greece","The Netherlands",12,0,0,0,2162.912,1,14,11
"8048",1988,"Greece","Turkey",0,1,0,1,560.7139,11,14,15
"8049",1988,"Greece","United Kingdom",6,0,0,0,2394.85,5,14,2
"8051",1988,"Iceland","Austria",0,0,0,0,2891.521,11,19,16
"8052",1988,"Iceland","Belgium",0,0,0,0,2133.168,11,19,8
"8053",1988,"Iceland","Croatia",0,0,0,0,3089.354,11,19,22
"8054",1988,"Iceland","Cyprus",0,0,0,0,4882.096,11,19,18
"8055",1988,"Iceland","Denmark",10,0,0,1,2111.384,2,19,17
"8056",1988,"Iceland","Estonia",0,0,0,0,2454.359,11,19,24
"8057",1988,"Iceland","Finland",0,0,0,0,2424.555,11,19,12
"8058",1988,"Iceland","France",0,0,0,0,2234.723,11,19,3
"8059",1988,"Iceland","Germany",8,0,0,0,2189.024,3,19,4
"8060",1988,"Iceland","Greece",0,0,0,0,4166.699,11,19,14
"8061",1988,"Iceland","Iceland",-1,0,0,0,120.6064,-1,19,19
"8062",1988,"Iceland","Ireland",0,0,0,0,1499.031,11,19,7
"8063",1988,"Iceland","Israel",6,0,0,0,5242.824,5,19,13
"8064",1988,"Iceland","Italy",0,0,0,0,3307.978,11,19,21
"8065",1988,"Iceland","Malta",0,0,0,0,3978.502,11,19,20
"8066",1988,"Iceland","Norway",5,0,0,0,1749.596,6,19,5
"8067",1988,"Iceland","Portugal",0,0,0,0,2952.572,11,19,9
"8068",1988,"Iceland","Slovenia",0,0,0,0,2999.913,11,19,23
"8069",1988,"Iceland","Spain",2,0,0,0,2894.701,9,19,1
"8070",1988,"Iceland","Sweden",3,0,0,0,2138.135,8,19,6
"8071",1988,"Iceland","Switzerland",7,0,0,0,2617.349,4,19,10
"8072",1988,"Iceland","The Netherlands",0,0,0,0,2022.635,11,19,11
"8073",1988,"Iceland","Turkey",0,0,0,0,4123.079,11,19,15
"8074",1988,"Iceland","United Kingdom",1,0,0,0,1891.859,10,19,2
"8076",1988,"Ireland","Austria",0,0,0,0,1681.996,11,7,16
"8077",1988,"Ireland","Belgium",0,0,0,0,775.6281,11,7,8
"8078",1988,"Ireland","Croatia",0,0,0,0,1799.206,11,7,22
"8079",1988,"Ireland","Cyprus",0,0,0,0,3680.572,11,7,18
"8080",1988,"Ireland","Denmark",4,0,0,0,1240.498,7,7,17
"8081",1988,"Ireland","Estonia",0,0,0,0,2005.127,11,7,24
"8082",1988,"Ireland","Finland",0,0,0,0,2028.749,11,7,12
"8083",1988,"Ireland","France",0,0,0,0,778.2031,11,7,3
"8084",1988,"Ireland","Germany",6,0,0,0,920.8693,5,7,4
"8085",1988,"Ireland","Greece",0,0,0,0,2855.222,11,7,14
"8086",1988,"Ireland","Iceland",0,0,0,0,1499.031,11,7,19
"8087",1988,"Ireland","Ireland",-1,0,0,0,99.71606,-1,7,7
"8088",1988,"Ireland","Israel",1,0,1,0,4019.906,10,7,13
"8089",1988,"Ireland","Italy",0,0,0,0,1887.733,11,7,21
"8090",1988,"Ireland","Malta",0,0,1,0,2525.637,11,7,20
"8091",1988,"Ireland","Norway",8,0,0,0,1267.015,3,7,5
"8092",1988,"Ireland","Portugal",0,0,0,0,1639.821,11,7,9
"8093",1988,"Ireland","Slovenia",0,0,0,0,1689.878,11,7,23
"8094",1988,"Ireland","Spain",0,0,0,0,1450.236,11,7,1
"8095",1988,"Ireland","Sweden",5,0,0,0,1631.147,6,7,6
"8096",1988,"Ireland","Switzerland",10,0,0,0,1203.958,2,7,10
"8097",1988,"Ireland","The Netherlands",2,0,0,0,756.7269,9,7,11
"8098",1988,"Ireland","Turkey",0,0,0,0,2953.092,11,7,15
"8099",1988,"Ireland","United Kingdom",7,1,1,1,460.4115,4,7,2
"8101",1988,"Israel","Austria",0,0,0,0,2369.546,11,13,16
"8102",1988,"Israel","Belgium",0,0,0,0,3245.262,11,13,8
"8103",1988,"Israel","Croatia",0,0,0,0,2220.875,11,13,22
"8104",1988,"Israel","Cyprus",0,0,0,0,365.6896,11,13,18
"8105",1988,"Israel","Denmark",6,0,0,0,3141.281,5,13,17
"8106",1988,"Israel","Estonia",0,0,0,0,3132.21,11,13,24
"8107",1988,"Israel","Finland",3,0,0,0,3203.884,8,13,12
"8108",1988,"Israel","France",0,0,0,0,3281.899,11,13,3
"8109",1988,"Israel","Germany",5,0,0,0,3122.905,6,13,4
"8110",1988,"Israel","Greece",0,0,0,0,1200.514,11,13,14
"8111",1988,"Israel","Iceland",0,0,0,0,5242.824,11,13,19
"8112",1988,"Israel","Ireland",0,0,1,0,4019.906,11,13,7
"8113",1988,"Israel","Israel",-1,0,0,0,55.30593,-1,13,13
"8114",1988,"Israel","Italy",0,0,0,0,2250.53,11,13,21
"8115",1988,"Israel","Malta",0,0,1,0,1911.07,11,13,20
"8116",1988,"Israel","Norway",1,0,0,0,3567.665,10,13,5
"8117",1988,"Israel","Portugal",0,0,0,0,4011.559,11,13,9
"8118",1988,"Israel","Slovenia",0,0,0,0,2330.303,11,13,23
"8119",1988,"Israel","Spain",2,0,0,0,3546.182,9,13,1
"8120",1988,"Israel","Sweden",0,0,0,0,3277.226,11,13,6
"8121",1988,"Israel","Switzerland",4,0,0,0,2847.535,7,13,10
"8122",1988,"Israel","The Netherlands",7,0,0,0,3296.282,4,13,11
"8123",1988,"Israel","Turkey",8,0,0,0,1123.008,3,13,15
"8124",1988,"Israel","United Kingdom",10,0,1,1,3561.059,2,13,2
"8126",1988,"Italy","Austria",0,1,0,0,767.4132,11,21,16
"8127",1988,"Italy","Belgium",0,0,0,0,1174.904,11,21,8
"8128",1988,"Italy","Croatia",0,0,0,0,517.0557,11,21,22
"8129",1988,"Italy","Cyprus",0,0,0,0,1957.84,11,21,18
"8130",1988,"Italy","Denmark",0,0,0,0,1534.086,11,21,17
"8131",1988,"Italy","Estonia",0,0,0,0,2126.436,11,21,24
"8132",1988,"Italy","Finland",0,0,0,0,2203.158,11,21,12
"8133",1988,"Italy","France",0,1,0,0,1109.901,11,21,3
"8134",1988,"Italy","Germany",0,0,0,0,1146.023,11,21,4
"8135",1988,"Italy","Greece",0,0,0,0,1050.411,11,21,14
"8136",1988,"Italy","Iceland",1,0,0,0,3307.978,10,21,19
"8137",1988,"Italy","Ireland",0,0,0,0,1887.733,11,21,7
"8138",1988,"Italy","Israel",3,0,0,0,2250.53,8,21,13
"8139",1988,"Italy","Italy",-1,0,0,0,206.4667,-1,21,21
"8140",1988,"Italy","Malta",0,0,0,0,688.7803,11,21,20
"8141",1988,"Italy","Norway",4,0,0,0,2010.678,7,21,5
"8142",1988,"Italy","Portugal",0,0,0,0,1864.041,11,21,9
"8143",1988,"Italy","Slovenia",0,1,0,0,492.3427,11,21,23
"8144",1988,"Italy","Spain",8,0,0,0,1366.76,3,21,1
"8145",1988,"Italy","Sweden",10,0,0,0,1980.122,2,21,6
"8146",1988,"Italy","Switzerland",7,1,1,0,692.6592,4,21,10
"8147",1988,"Italy","The Netherlands",5,0,0,0,1297.695,6,21,11
"8148",1988,"Italy","Turkey",0,0,0,0,1373.27,11,21,15
"8149",1988,"Italy","United Kingdom",12,0,0,0,1438.425,1,21,2
"8151",1988,"Malta","Austria",-2,0,0,0,1379.07,-1,20,16
"8152",1988,"Malta","Belgium",-2,0,0,0,1851.035,-1,20,8
"8153",1988,"Malta","Croatia",-2,0,0,0,1108.396,-1,20,22
"8154",1988,"Malta","Cyprus",-2,0,0,0,1703.866,-1,20,18
"8155",1988,"Malta","Denmark",-2,0,0,0,2204.997,-1,20,17
"8156",1988,"Malta","Estonia",-2,0,0,0,2719.935,-1,20,24
"8157",1988,"Malta","Finland",-2,0,0,0,2799.607,-1,20,12
"8158",1988,"Malta","France",-2,0,0,0,1752.693,-1,20,3
"8159",1988,"Malta","Germany",-2,0,0,0,1833.687,-1,20,4
"8160",1988,"Malta","Greece",-2,0,0,0,850.6025,-1,20,14
"8161",1988,"Malta","Iceland",-2,0,0,0,3978.502,-1,20,19
"8162",1988,"Malta","Ireland",-2,0,1,0,2525.637,-1,20,7
"8163",1988,"Malta","Israel",-2,0,1,0,1911.07,-1,20,13
"8164",1988,"Malta","Italy",-2,0,0,0,688.7803,-1,20,21
"8165",1988,"Malta","Malta",-2,0,0,0,6.686169,-1,20,20
"8166",1988,"Malta","Norway",-2,0,0,0,2686.866,-1,20,5
"8167",1988,"Malta","Portugal",-2,0,0,0,2112.431,-1,20,9
"8168",1988,"Malta","Slovenia",-2,0,0,0,1131.545,-1,20,23
"8169",1988,"Malta","Spain",-2,0,0,0,1670.797,-1,20,1
"8170",1988,"Malta","Sweden",-2,0,0,0,2620.794,-1,20,6
"8171",1988,"Malta","Switzerland",-2,0,0,0,1363.745,-1,20,10
"8172",1988,"Malta","The Netherlands",-2,0,0,0,1981.948,-1,20,11
"8173",1988,"Malta","Turkey",-2,0,0,0,1377.856,-1,20,15
"8174",1988,"Malta","United Kingdom",-2,0,1,1,2092.273,-1,20,2
"8176",1988,"Norway","Austria",0,0,0,0,1351.699,11,5,16
"8177",1988,"Norway","Belgium",0,0,0,0,1087.773,11,5,8
"8178",1988,"Norway","Croatia",0,0,0,0,1608.583,11,5,22
"8179",1988,"Norway","Cyprus",0,0,0,0,3202.21,11,5,18
"8180",1988,"Norway","Denmark",10,0,0,0,485.3148,2,5,17
"8181",1988,"Norway","Estonia",0,0,0,0,787.4166,11,5,24
"8182",1988,"Norway","Finland",0,1,0,0,791.2361,11,5,12
"8183",1988,"Norway","France",1,0,0,0,1342.89,10,5,3
"8184",1988,"Norway","Germany",4,0,0,0,969.2816,7,5,4
"8185",1988,"Norway","Greece",0,0,0,0,2606.405,11,5,14
"8186",1988,"Norway","Iceland",0,0,0,0,1749.596,11,5,19
"8187",1988,"Norway","Ireland",7,0,0,0,1267.015,4,5,7
"8188",1988,"Norway","Israel",0,0,0,0,3567.665,11,5,13
"8189",1988,"Norway","Italy",3,0,0,0,2010.678,8,5,21
"8190",1988,"Norway","Malta",0,0,0,0,2686.866,11,5,20
"8191",1988,"Norway","Norway",-1,0,0,0,214.0129,-1,5,5
"8192",1988,"Norway","Portugal",0,0,0,0,2739.748,11,5,9
"8193",1988,"Norway","Slovenia",0,0,0,0,1561.207,11,5,23
"8194",1988,"Norway","Spain",2,0,0,0,2390.782,9,5,1
"8195",1988,"Norway","Sweden",12,1,0,0,417.5658,1,5,6
"8196",1988,"Norway","Switzerland",8,0,0,0,1459.379,3,5,10
"8197",1988,"Norway","The Netherlands",0,0,0,0,916.1565,11,5,11
"8198",1988,"Norway","Turkey",0,0,0,0,2447.23,11,5,15
"8199",1988,"Norway","United Kingdom",5,0,0,0,1157.104,6,5,2
"8201",1988,"Portugal","Austria",0,0,0,0,2299.266,11,9,16
"8202",1988,"Portugal","Belgium",0,0,0,0,1711.396,11,9,8
"8203",1988,"Portugal","Croatia",0,0,0,0,2200.561,11,9,22
"8204",1988,"Portugal","Cyprus",0,0,0,0,3766.31,11,9,18
"8205",1988,"Portugal","Denmark",6,0,0,0,2478.47,5,9,17
"8206",1988,"Portugal","Estonia",0,0,0,0,3311.847,11,9,24
"8207",1988,"Portugal","Finland",0,0,0,0,3362.978,11,9,12
"8208",1988,"Portugal","France",1,0,0,0,1452.86,10,9,3
"8209",1988,"Portugal","Germany",2,0,0,0,1892.032,9,9,4
"8210",1988,"Portugal","Greece",0,0,0,0,2853.773,11,9,14
"8211",1988,"Portugal","Iceland",8,0,0,0,2952.572,3,9,19
"8212",1988,"Portugal","Ireland",5,0,0,0,1639.821,6,9,7
"8213",1988,"Portugal","Israel",10,0,0,0,4011.559,2,9,13
"8214",1988,"Portugal","Italy",0,0,0,0,1864.041,11,9,21
"8215",1988,"Portugal","Malta",0,0,0,0,2112.431,11,9,20
"8216",1988,"Portugal","Norway",7,0,0,0,2739.748,4,9,5
"8217",1988,"Portugal","Portugal",-1,0,0,0,114.3257,-1,9,9
"8218",1988,"Portugal","Slovenia",0,0,0,0,2096.808,11,9,23
"8219",1988,"Portugal","Spain",0,1,0,0,500.9223,11,9,1
"8220",1988,"Portugal","Sweden",0,0,0,0,2990.966,11,9,6
"8221",1988,"Portugal","Switzerland",12,0,0,0,1626.974,1,9,10
"8222",1988,"Portugal","The Netherlands",0,0,0,0,1862.043,11,9,11
"8223",1988,"Portugal","Turkey",0,0,0,0,3236.776,11,9,15
"8224",1988,"Portugal","United Kingdom",3,0,0,0,1583.091,8,9,2
"8226",1988,"Slovenia","Austria",-2,1,0,1,277.8844,-1,23,16
"8227",1988,"Slovenia","Belgium",-2,0,0,0,916.7943,-1,23,8
"8228",1988,"Slovenia","Croatia",-2,1,0,0,117.3451,-1,23,22
"8229",1988,"Slovenia","Cyprus",-2,0,0,0,1994.669,-1,23,18
"8230",1988,"Slovenia","Denmark",-2,0,0,0,1076.812,-1,23,17
"8231",1988,"Slovenia","Estonia",-2,0,0,0,1634.182,-1,23,24
"8232",1988,"Slovenia","Finland",-2,0,0,0,1710.822,-1,23,12
"8233",1988,"Slovenia","France",-2,0,0,0,965.7366,-1,23,3
"8234",1988,"Slovenia","Germany",-2,0,0,0,814.8665,-1,23,4
"8235",1988,"Slovenia","Greece",-2,0,0,0,1176.784,-1,23,14
"8236",1988,"Slovenia","Iceland",-2,0,0,0,2999.913,-1,23,19
"8237",1988,"Slovenia","Ireland",-2,0,0,0,1689.878,-1,23,7
"8238",1988,"Slovenia","Israel",-2,0,0,0,2330.303,-1,23,13
"8239",1988,"Slovenia","Italy",-2,1,0,0,492.3427,-1,23,21
"8240",1988,"Slovenia","Malta",-2,0,0,0,1131.545,-1,23,20
"8241",1988,"Slovenia","Norway",-2,0,0,0,1561.207,-1,23,5
"8242",1988,"Slovenia","Portugal",-2,0,0,0,2096.808,-1,23,9
"8243",1988,"Slovenia","Slovenia",-2,0,0,0,53.53165,-1,23,23
"8244",1988,"Slovenia","Spain",-2,0,0,0,1600.555,-1,23,1
"8245",1988,"Slovenia","Sweden",-2,0,0,0,1495.673,-1,23,6
"8246",1988,"Slovenia","Switzerland",-2,0,0,0,549.9726,-1,23,10
"8247",1988,"Slovenia","The Netherlands",-2,0,0,0,986.5178,-1,23,11
"8248",1988,"Slovenia","Turkey",-2,0,0,0,1290.683,-1,23,15
"8249",1988,"Slovenia","United Kingdom",-2,0,0,0,1230.756,-1,23,2
"8251",1988,"Spain","Austria",0,0,0,0,1811.999,11,1,16
"8252",1988,"Spain","Belgium",0,0,0,0,1316.64,11,1,8
"8253",1988,"Spain","Croatia",0,0,0,0,1702.46,11,1,22
"8254",1988,"Spain","Cyprus",0,0,0,0,3288.066,11,1,18
"8255",1988,"Spain","Denmark",1,0,0,0,2074.977,10,1,17
"8256",1988,"Spain","Estonia",0,0,0,0,2895.384,11,1,24
"8257",1988,"Spain","Finland",0,0,0,0,2952.195,11,1,12
"8258",1988,"Spain","France",2,1,0,0,1054.656,9,1,3
"8259",1988,"Spain","Germany",3,0,0,0,1479.332,8,1,4
"8260",1988,"Spain","Greece",0,0,0,0,2372.903,11,1,14
"8261",1988,"Spain","Iceland",0,0,0,0,2894.701,11,1,19
"8262",1988,"Spain","Ireland",12,0,0,0,1450.236,1,1,7
"8263",1988,"Spain","Israel",6,0,0,0,3546.182,5,1,13
"8264",1988,"Spain","Italy",7,0,0,0,1366.76,4,1,21
"8265",1988,"Spain","Malta",0,0,0,0,1670.797,11,1,20
"8266",1988,"Spain","Norway",0,0,0,0,2390.782,11,1,5
"8267",1988,"Spain","Portugal",4,1,0,0,500.9223,7,1,9
"8268",1988,"Spain","Slovenia",0,0,0,0,1600.555,11,1,23
"8269",1988,"Spain","Spain",-1,0,0,0,267.5404,-1,1,1
"8270",1988,"Spain","Sweden",0,0,0,0,2596.908,11,1,6
"8271",1988,"Spain","Switzerland",8,0,0,0,1153.117,3,1,10
"8272",1988,"Spain","The Netherlands",0,0,0,0,1481.366,11,1,11
"8273",1988,"Spain","Turkey",5,0,0,0,2740.029,6,1,15
"8274",1988,"Spain","United Kingdom",10,0,0,0,1263.379,2,1,2
"8276",1988,"Sweden","Austria",0,0,0,0,1242.31,11,6,16
"8277",1988,"Sweden","Belgium",0,0,0,0,1283.716,11,6,8
"8278",1988,"Sweden","Croatia",0,0,0,0,1512.846,11,6,22
"8279",1988,"Sweden","Cyprus",0,0,0,0,2912.221,11,6,18
"8280",1988,"Sweden","Denmark",3,0,0,0,523.7871,8,6,17
"8281",1988,"Sweden","Estonia",0,0,0,1,377.9402,11,6,24
"8282",1988,"Sweden","Finland",0,1,1,1,397.8922,11,6,12
"8283",1988,"Sweden","France",2,0,0,0,1545.797,9,6,3
"8284",1988,"Sweden","Germany",0,0,0,0,1118.929,11,6,4
"8285",1988,"Sweden","Greece",0,0,0,0,2408.377,11,6,14
"8286",1988,"Sweden","Iceland",1,0,0,0,2138.135,10,6,19
"8287",1988,"Sweden","Ireland",7,0,0,0,1631.147,4,6,7
"8288",1988,"Sweden","Israel",0,0,0,0,3277.226,11,6,13
"8289",1988,"Sweden","Italy",0,0,0,0,1980.122,11,6,21
"8290",1988,"Sweden","Malta",0,0,0,0,2620.794,11,6,20
"8291",1988,"Sweden","Norway",8,1,0,0,417.5658,3,6,5
"8292",1988,"Sweden","Portugal",0,0,0,0,2990.966,11,6,9
"8293",1988,"Sweden","Slovenia",0,0,0,0,1495.673,11,6,23
"8294",1988,"Sweden","Spain",0,0,0,0,2596.908,11,6,1
"8295",1988,"Sweden","Sweden",-1,0,0,0,252.3032,-1,6,6
"8296",1988,"Sweden","Switzerland",12,0,0,0,1546.508,1,6,10
"8297",1988,"Sweden","The Netherlands",0,0,0,0,1128.93,11,6,11
"8298",1988,"Sweden","Turkey",4,0,0,0,2172.529,7,6,15
"8299",1988,"Sweden","United Kingdom",5,0,0,0,1437.571,6,6,2
"8301",1988,"Switzerland","Austria",0,1,1,0,684.8875,11,10,16
"8302",1988,"Switzerland","Belgium",0,0,1,0,487.4555,11,10,8
"8303",1988,"Switzerland","Croatia",0,0,0,0,667.2937,11,10,22
"8304",1988,"Switzerland","Cyprus",0,0,0,0,2523.252,11,10,18
"8305",1988,"Switzerland","Denmark",1,0,0,0,1033.508,10,10,17
"8306",1988,"Switzerland","Estonia",0,0,0,0,1794.213,11,10,24
"8307",1988,"Switzerland","Finland",0,0,0,0,1859.36,11,10,12
"8308",1988,"Switzerland","France",3,1,1,0,436.0778,8,10,3
"8309",1988,"Switzerland","Germany",0,1,1,0,503.8007,11,10,4
"8310",1988,"Switzerland","Greece",0,0,0,0,1662.651,11,10,14
"8311",1988,"Switzerland","Iceland",0,0,0,0,2617.349,11,10,19
"8312",1988,"Switzerland","Ireland",4,0,0,0,1203.958,7,10,7
"8313",1988,"Switzerland","Israel",10,0,0,0,2847.535,2,10,13
"8314",1988,"Switzerland","Italy",8,1,1,0,692.6592,3,10,21
"8315",1988,"Switzerland","Malta",0,0,0,0,1363.745,11,10,20
"8316",1988,"Switzerland","Norway",0,0,0,0,1459.379,11,10,5
"8317",1988,"Switzerland","Portugal",0,0,0,0,1626.974,11,10,9
"8318",1988,"Switzerland","Slovenia",0,0,0,0,549.9726,11,10,23
"8319",1988,"Switzerland","Spain",6,0,0,0,1153.117,5,10,1
"8320",1988,"Switzerland","Sweden",0,0,0,0,1546.508,11,10,6
"8321",1988,"Switzerland","Switzerland",-1,0,0,0,76.42681,-1,10,10
"8322",1988,"Switzerland","The Netherlands",7,0,0,0,628.025,4,10,11
"8323",1988,"Switzerland","Turkey",0,0,0,0,1837.154,11,10,15
"8324",1988,"Switzerland","United Kingdom",5,0,0,0,748.7117,6,10,2
"8326",1988,"The Netherlands","Austria",0,0,0,0,934.7828,11,11,16
"8327",1988,"The Netherlands","Belgium",0,1,1,0,173.0333,11,11,8
"8328",1988,"The Netherlands","Croatia",0,0,0,0,1085.255,11,11,22
"8329",1988,"The Netherlands","Cyprus",0,0,0,0,2949.04,11,11,18
"8330",1988,"The Netherlands","Denmark",12,0,0,0,622.9741,1,11,17
"8331",1988,"The Netherlands","Estonia",0,0,0,0,1459.083,11,11,24
"8332",1988,"The Netherlands","Finland",0,0,0,0,1505.523,11,11,12
"8333",1988,"The Netherlands","France",2,0,0,0,427.9169,9,11,3
"8334",1988,"The Netherlands","Germany",0,1,0,0,173.5239,11,11,4
"8335",1988,"The Netherlands","Greece",0,0,0,0,2162.912,11,11,14
"8336",1988,"The Netherlands","Iceland",4,0,0,0,2022.635,7,11,19
"8337",1988,"The Netherlands","Ireland",6,0,0,0,756.7269,5,11,7
"8338",1988,"The Netherlands","Israel",3,0,0,0,3296.282,8,11,13
"8339",1988,"The Netherlands","Italy",0,0,0,0,1297.695,11,11,21
"8340",1988,"The Netherlands","Malta",0,0,0,0,1981.948,11,11,20
"8341",1988,"The Netherlands","Norway",7,0,0,0,916.1565,4,11,5
"8342",1988,"The Netherlands","Portugal",0,0,0,0,1862.043,11,11,9
"8343",1988,"The Netherlands","Slovenia",0,0,0,0,986.5178,11,11,23
"8344",1988,"The Netherlands","Spain",0,0,0,0,1481.366,11,11,1
"8345",1988,"The Netherlands","Sweden",8,0,0,0,1128.93,3,11,6
"8346",1988,"The Netherlands","Switzerland",10,0,0,0,628.025,2,11,10
"8347",1988,"The Netherlands","The Netherlands",-1,0,0,0,76.95715,-1,11,11
"8348",1988,"The Netherlands","Turkey",1,0,0,0,2209.789,10,11,15
"8349",1988,"The Netherlands","United Kingdom",0,0,0,0,360.315,11,11,2
"8351",1988,"Turkey","Austria",0,0,0,0,1275.02,11,15,16
"8352",1988,"Turkey","Belgium",0,0,0,0,2179.392,11,15,8
"8353",1988,"Turkey","Croatia",0,0,0,0,1174.147,11,15,22
"8354",1988,"Turkey","Cyprus",0,0,1,1,759.5555,11,15,18
"8355",1988,"Turkey","Denmark",0,0,0,0,2018.479,11,15,17
"8356",1988,"Turkey","Estonia",0,0,0,0,2066.79,11,15,24
"8357",1988,"Turkey","Finland",0,0,0,0,2143.137,11,15,12
"8358",1988,"Turkey","France",8,0,0,0,2255.81,3,15,3
"8359",1988,"Turkey","Germany",1,0,0,0,2038.332,10,15,4
"8360",1988,"Turkey","Greece",3,1,0,1,560.7139,8,15,14
"8361",1988,"Turkey","Iceland",0,0,0,0,4123.079,11,15,19
"8362",1988,"Turkey","Ireland",2,0,0,0,2953.092,9,15,7
"8363",1988,"Turkey","Israel",0,0,0,0,1123.008,11,15,13
"8364",1988,"Turkey","Italy",4,0,0,0,1373.27,7,15,21
"8365",1988,"Turkey","Malta",0,0,0,0,1377.856,11,15,20
"8366",1988,"Turkey","Norway",0,0,0,0,2447.23,11,15,5
